Nome: CURITIBA
Codigo Estacao: A807
Latitude: -25.448688
Longitude: -49.230602
Altitude: 922.91
Situacao: Operante
Data Inicial: 2019-12-01
Data Final: 2020-08-01
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL. HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO. HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR. AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(W/m²);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO. HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR. HORARIA(%);VENTO. DIRECAO HORARIA (gr)(° (gr));VENTO. RAJADA MAXIMA(m/s);VENTO. VELOCIDADE HORARIA(m/s);
2020-07-13;1700;0;910.6;1012.684307;911.2;910.6;988.154;26;24.4;14;25.4;23.6;15;13.4;13.6;56;51;52;276;5.8;2.7;
2020-07-13;1800;0;910.6;1012.359871;910.8;910.4;1170.42;27;25.3;11.5;25.6;24.3;14.8;11.5;13.8;54;42;42;293;10;5.1;
2020-07-13;1900;0;911.2;1013.678296;911.2;910.5;566.524;27;23.5;13.6;26;23.5;13.6;11.8;12.9;54;42;54;287;11.1;3.6;
2020-07-13;2000;0;911.6;1014.452246;911.6;911.1;14.318;25;22.6;13.4;23.5;22.6;14;13.4;12.7;57;54;56;288;8;3.3;
2020-07-13;2100;0;912.1;1016.30898;912.1;911.5;-2.96;24;19.1;12.2;22.6;19.1;13.4;12.2;12.7;64;56;64;163;7;1.6;
2020-07-13;2200;0;912.9;1017.920744;912.9;912.1;-2.998;22;17.2;13.5;19;17.1;13.5;12.4;12.7;79;65;79;114;4.2;.9;
2020-07-13;2300;0;913.2;1018.446543;913.2;912.9;-2.948;20;16.7;13.5;17.3;16.7;13.6;13.4;12.6;81;79;81;113;3.5;1.4;
2020-07-14;0000;0;913.6;null;913.7;913.2;-3.32;19;15.9;14.5;16.7;15.9;15.7;13.3;12.6;98;81;91;155;5;1.5;
2020-07-14;0100;0;914.5;1020.51407;914.5;913.4;-1.464;18;15.1;null;15.9;15.1;null;null;12.6;null;null;null;170;5.6;1.7;
2020-07-14;0200;3.4;914.5;1020.864717;914.6;914.1;-1.681;17;14.2;null;15.1;14.2;null;null;12.6;null;null;null;145;7.1;.7;
2020-07-14;0300;1.6;914.7;1021.205402;914.8;914.5;-1.678;16;13.9;null;14.2;13.8;null;null;12.5;null;null;null;58;2.8;0;
2020-07-14;0400;0;914.7;1021.283828;914.9;914.6;-2.981;16;13.7;null;13.9;13.5;null;null;12.5;null;null;null;112;1.6;0;
2020-07-14;0500;0;914.8;1021.513349;914.9;914.6;-2.347;15;13.4;null;13.8;13.4;null;null;12.5;null;null;null;106;1.8;.5;
2020-07-14;0600;0;915.1;1022.045437;915.1;914.7;-2.689;15;12.9;null;13.4;12.8;null;null;12.5;null;null;null;134;2.6;.3;
2020-07-14;0700;0;915.2;1022.236173;915.3;915;-2.748;15;12.7;null;12.9;12.7;null;null;12.5;null;null;null;161;2.1;.1;
2020-07-14;0800;0;915.6;1022.841473;915.6;915.2;-2.821;14;12.3;null;12.9;12.3;null;null;12.5;null;null;null;158;1.5;.2;
2020-07-14;0900;0;915.9;1023.375485;916;915.6;.184;14;11.8;null;12.4;11.8;null;null;12.5;null;null;null;172;1.9;.2;
2020-07-14;1000;0;916.6;1024.077927;916.6;915.9;140.299;14;12;null;12.1;11.7;null;null;12.5;null;null;null;53;1.9;.4;
2020-07-14;1100;0;917.1;1024.200075;917.1;916.6;535.37;14;13.1;null;13.2;11.9;null;null;13.1;null;null;null;107;2.3;0;
2020-07-14;1200;0;917.5;1023.706236;917.5;917.1;1827.898;17;15.5;11.2;15.9;13;null;null;13.9;null;null;75;142;2.8;.4;
2020-07-14;1300;0;917.1;1022.680673;917.6;917.1;2190.407;19;17;10.6;17.6;15.5;11.9;9.6;14.1;75;63;66;123;3.1;1;
2020-07-14;1400;0;916.7;1021.39674;917.1;916.7;2473.965;21;19.2;6;19.3;17;10.8;5.2;14.2;67;41;42;100;2.9;.7;
2020-07-14;1500;.2;915.8;1020.055332;916.7;915.8;2501.698;23;20.1;6.1;20.4;18.5;7.2;4;14.2;44;37;40;43;3.3;1;
2020-07-14;1600;0;915.1;1018.976712;915.8;915.1;2264.233;24;20.9;6.8;21.2;19.4;7.9;5.2;14.1;43;38;40;315;3.5;.9;
2020-07-14;1700;0;915.1;1019.125963;915.1;915.1;1841.465;24;20.5;4.1;21.7;20.3;7.5;2.9;13.7;41;31;34;212;5.7;1.9;
2020-07-14;1800;0;915.2;1019.424519;915.2;915;1304.186;24;20;4.4;21.1;20;5.5;3.7;13.9;37;33;36;218;6.2;2.1;
2020-07-14;1900;0;915.6;1020.284446;915.6;915.2;633.319;23;18.9;4.5;20.1;18.9;4.9;3.4;13.5;39;34;39;195;4.5;.8;
2020-07-14;2000;0;916;1022.53918;916;915.6;63.979;21;14.2;10.2;18.9;14.2;10.4;4.1;12.7;77;38;77;90;5;2.3;
2020-07-14;2100;0;916.6;1024.038122;916.6;916;-3.229;17;12.1;null;14.2;12.1;12.3;10;12.7;100;77;null;49;5.8;2.8;
2020-07-14;2200;0;917;1024.52483;917;916.6;-1.572;16;12;null;12.2;11.9;null;null;12.6;null;null;null;45;5.7;2.4;
2020-07-14;2300;0;917.4;1025.131388;917.4;916.9;-1.002;15;11.6;null;12;11.5;null;null;12.6;null;null;null;57;5.3;2.8;
2020-07-15;0000;0;917.6;null;917.6;917.4;-1.952;14;11.3;null;11.7;11.3;null;null;12.6;null;null;null;52;5;2;
2020-07-15;0100;0;917.7;1025.908264;917.8;917.6;-1.222;14;10.5;null;11.4;10.5;null;null;12.6;null;null;null;93;4.9;1.5;
2020-07-15;0200;0;917.7;1026.029342;917.7;917.5;-1.418;13;10.2;null;10.5;10.2;null;null;12.6;null;null;null;37;4.3;1.3;
2020-07-15;0300;0;917.7;1025.867965;917.8;917.6;-.521;13;10.6;10.6;10.7;10.1;null;null;12.5;null;null;100;63;4.6;1.7;
2020-07-15;0400;0;917.6;1025.715913;917.7;917.5;-1.493;13;10.7;8.1;10.9;10.6;10.4;8.1;12.5;100;84;84;39;4.6;1.2;
2020-07-15;0500;0;917.6;1025.675679;917.6;917.5;-1.69;13;10.8;7.4;11;10.7;8.4;7.4;12.5;84;79;79;58;3.9;1.4;
2020-07-15;0600;0;917.2;1025.228566;917.6;917.2;-2.03;12;10.8;7.4;10.9;10.7;7.5;7.2;12.5;80;79;79;43;3.9;.8;
2020-07-15;0700;0;916.9;1024.853058;917.2;916.9;-1.956;12;10.9;7.4;10.9;10.7;7.5;7.2;12.5;80;78;79;68;3.5;1.3;
2020-07-15;0800;0;917.3;1025.340344;917.3;916.9;-1.832;12;10.8;7.2;11;10.7;7.6;7.2;12.4;80;78;78;56;3.4;.9;
2020-07-15;0900;0;917.9;1026.051261;917.9;917.3;-.6;12;10.7;7.2;10.9;10.7;7.4;7;12.4;79;78;78;41;3.4;.9;
2020-07-15;1000;0;918.3;1026.41789;918.3;917.9;151.52;12;10.9;7;10.9;10.7;7.2;6.7;12.5;79;76;77;59;5.1;1.6;
2020-07-15;1100;0;918.9;1026.887671;918.9;918.3;494.845;13;11.4;7.1;11.6;10.9;7.4;6.7;13;77;74;75;85;5.1;1.4;
2020-07-15;1200;0;919.2;1026.426618;919.2;918.9;1097.913;14;13.4;7.8;13.4;11.4;8.2;6.9;13.7;75;69;69;48;4.4;1.8;
2020-07-15;1300;0;918.9;1025.229403;919.2;918.9;1781.289;16;15.6;8.6;15.6;13;8.9;7.2;14.2;70;63;63;65;4.9;1.3;
2020-07-15;1400;0;918.4;1024.516351;918.9;918.4;2440.001;18;16;8.5;16.1;14.5;8.8;7.4;14.3;67;59;61;79;4.6;2.1;
2020-07-15;1500;0;917.6;1023.238235;918.4;917.6;2504.866;20;17;8.3;17.1;15.4;9.2;7.4;14.3;62;55;57;53;5.7;2.1;
2020-07-15;1600;0;917.2;1022.907544;917.6;917.2;2336.299;21;16.7;7.4;17.3;16.1;8.6;7.3;14.4;58;53;54;92;5.5;2.2;
2020-07-15;1700;0;917.1;1022.719094;917.2;917;1930.168;22;16.9;7.9;17.8;16.5;8.6;6.5;13.9;57;51;55;81;5.5;2;
2020-07-15;1800;0;917.3;1023.250569;917.3;917.1;1352.414;22;16.1;6.8;17.1;16.1;8;6.8;14;56;53;54;98;5.2;2.2;
2020-07-15;1900;0;917.9;1024.778002;917.9;917.2;608.803;20;13.9;7.3;16.1;13.9;7.4;6.3;13.5;65;54;65;83;5.5;2.5;
2020-07-15;2000;0;918.2;1026.105408;918.2;917.8;59.498;17;11.4;7.4;13.8;11.4;7.4;7.1;12.7;76;65;76;90;6.3;2.7;
2020-07-15;2100;0;918.9;1027.209407;918.9;918.2;-3.54;14;10.6;7;11.4;10.6;7.4;6.9;12.7;79;76;79;84;6.3;2.5;
2020-07-15;2200;0;919.2;1027.868531;919.3;918.9;-3.54;13;9.8;6.9;10.6;9.8;7.1;6.9;12.6;82;79;82;71;6.4;2.1;
2020-07-15;2300;0;919.6;1028.194129;919.7;919.2;-3.534;12;10.1;7.2;10.1;9.7;7.2;6.9;12.6;84;82;82;67;5.8;2.4;
2020-07-16;0000;0;919.8;null;919.9;919.5;-1.735;12;10.2;7.1;10.2;10;7.2;6.8;12.6;82;80;81;76;7.2;2.2;
2020-07-16;0100;0;919.7;1028.305938;919.9;919.6;-.515;12;10.1;6.9;10.2;10;7.1;6.6;12.6;82;79;81;66;7.3;3.1;
2020-07-16;0200;0;919.6;1028.234662;919.7;919.6;-1.179;12;10;7;10.2;9.9;7.1;6.5;12.6;81;79;81;80;6.6;2;
2020-07-16;0300;0;919.5;1028.163408;919.7;919.5;-2.108;12;9.9;6.7;10.1;9.8;7.1;6.6;12.5;82;80;80;69;5.2;1.7;
2020-07-16;0400;0;919.1;1027.797311;919.5;919.1;-2.228;12;9.7;6.6;9.9;9.7;6.9;6.5;12.5;82;80;81;76;4.8;2;
2020-07-16;0500;0;918.9;1027.614281;919.2;918.8;-2.499;11;9.6;6.7;9.8;9.6;6.9;6.6;12.5;83;81;82;70;4.5;1.9;
2020-07-16;0600;0;918.2;1026.831465;918.9;918.2;-1.432;11;9.6;6.7;9.7;9.5;6.9;6.6;12.5;83;82;82;47;6.2;2.2;
2020-07-16;0700;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-07-16;0800;0;918.5;1027.288957;918.5;918.3;-1.447;11;9.3;6.4;9.6;9.3;6.8;6.3;12.4;84;81;82;47;6;3.1;
2020-07-16;0900;0;919;1027.848178;919;918.5;.588;11;9.3;6.3;9.4;9.2;6.4;6.1;12.4;82;80;81;39;7.4;2.5;
2020-07-16;1000;0;919.1;1027.756709;919.1;918.8;120.08;11;9.8;6.6;9.8;9.2;6.6;6.2;12.5;81;80;80;47;5.8;2.9;
2020-07-16;1100;0;919.3;1027.374808;919.3;919;705.32;12;11.3;7.3;11.5;9.8;7.5;6.6;13.3;80;76;76;64;5.6;2.7;
2020-07-16;1200;0;919.2;1026.86313;919.5;919.2;1024.102;13;12.3;7.5;12.5;11.3;8;7.1;13.4;77;72;73;48;6.9;3.3;
2020-07-16;1300;0;918.8;1025.979957;919.2;918.2;1582.572;15;13.4;8.5;14.3;12.3;8.8;7.6;14;74;68;72;39;8.3;3.4;
2020-07-16;1400;0;918.1;1025.158841;918.8;918.1;1291.813;15;13.5;8.8;13.9;12.8;9;8;14;75;70;73;36;8.5;3.7;
2020-07-16;1500;0;916.8;1023.393054;918.2;916.8;1843.287;17;14.3;9.2;15.1;13.2;9.8;8.4;14.1;75;68;72;57;7.5;3.6;
2020-07-16;1600;0;915.8;1021.384644;916.8;915.8;2215.942;18;16.6;9.5;17.4;14.1;10.9;9;14.1;72;62;63;40;7.2;2.4;
2020-07-16;1700;0;914.8;1019.544344;915.8;914.8;1862.607;20;18.5;10.6;18.5;16.4;10.6;9.4;14;64;59;60;41;6.5;2.6;
2020-07-16;1800;0;914.9;1019.92177;914.9;914.8;1175.619;22;17.8;10.7;19.4;17.8;11.3;9.9;13.5;64;57;63;49;5.2;1.6;
2020-07-16;1900;0;915;1020.800753;915;914.6;388.038;20;15.8;11;17.7;15.8;11.2;10.7;13.1;73;63;73;40;5.5;1.2;
2020-07-16;2000;0;915.3;1021.640522;915.4;915;25.124;18;14.5;10.8;15.8;14.5;11.1;10.8;12.7;78;73;78;58;5.1;2.7;
2020-07-16;2100;0;916;1022.77462;916;915.3;-2.903;17;13.6;10.7;14.5;13.6;10.8;10.6;12.7;83;78;83;44;5.5;1.9;
2020-07-16;2200;0;916.4;1023.260605;916.4;916;-3.305;16;13.5;11.1;13.6;13.4;11.2;10.7;12.6;85;83;85;45;5.1;1.5;
2020-07-16;2300;0;916.3;1023.188327;916.7;916.2;-3.108;15;13.4;null;13.6;13.3;13.4;11;12.6;100;85;null;58;4.8;2.1;
2020-07-17;0000;0;916.1;null;916.3;916;-3.395;15;13;null;13.4;13;null;null;12.6;null;null;null;92;5;.7;
2020-07-17;0100;0;916.1;1023.201853;916.1;916;-3.421;15;12.8;null;13;12.8;null;null;12.6;null;null;null;51;3.2;1.5;
2020-07-17;0200;0;916;1023.208971;916.1;915.8;-3.204;14;12.5;null;12.8;12.4;null;null;12.5;null;null;null;99;3.7;.6;
2020-07-17;0300;0;916.3;1023.623462;916.5;915.7;-.893;14;12.3;null;12.6;12.3;null;null;12.5;null;null;null;118;2.8;.9;
2020-07-17;0400;0;916.6;1024.038122;916.8;916.1;-1.092;14;12.1;null;12.3;11.9;null;null;12.5;null;null;null;145;4.5;.6;
2020-07-17;0500;0;917.1;1024.477425;917.1;916.6;-1.57;14;12.4;null;12.4;12.1;null;null;12.5;null;null;null;142;3.4;.5;
2020-07-17;0600;0;918.1;1025.793713;918.3;917.1;-1.479;14;11.9;null;12.4;11.9;null;null;12.4;null;null;null;177;5.2;2.5;
2020-07-17;0700;0;916.7;1024.149844;918.1;916.6;-1.788;14;12.1;null;12.1;11.9;null;null;12.4;null;null;null;41;5.2;1.7;
2020-07-17;0800;0;916.4;1023.814679;916.8;916.4;-3.333;13;12.1;null;12.2;12;null;null;12.4;null;null;null;2;3.8;1.6;
2020-07-17;0900;0;916.9;1024.214308;916.9;916.2;-.934;13;12.5;null;12.5;12;null;null;12.4;null;null;null;55;4.6;1.7;
2020-07-17;1000;.4;918;1025.403333;918;917;47.889;13;12.6;null;12.7;12.5;null;null;12.4;null;null;null;65;4.6;0;
2020-07-17;1100;0;917.9;1024.974971;918;917.2;228.999;14;13.4;null;13.4;12.6;null;null;12.5;null;null;null;350;4.2;.1;
2020-07-17;1200;0;918.2;1024.487265;918.2;917.9;951.706;15;15.5;null;15.8;13.4;null;null;13.2;null;null;null;291;2.4;.4;
2020-07-17;1300;0;917.7;1023.004988;918.3;917.7;1312.818;17;17.9;13.4;18;15.5;15.3;12.7;13.8;97;75;75;322;3.8;1.8;
2020-07-17;1400;0;917.1;1021.428267;917.8;917.1;2201.678;20;20.3;13.4;20.7;17.8;14.1;13;14;75;64;65;8;4.3;1.5;
2020-07-17;1500;0;916.5;1020.349383;917.1;916.5;2141.226;23;21.4;13;22.6;20.3;14.3;12.7;13.7;65;56;59;314;4.8;1.9;
2020-07-17;1600;0;916;1020.05352;916.5;916;794.481;23;20.7;14.2;21.7;20.6;14.4;13;13.3;67;58;66;238;3.7;1.6;
2020-07-17;1700;0;915.8;1019.756171;916;915.7;845.27;23;20.9;13.6;21.5;20.7;14.6;13.3;13.4;67;62;63;238;2.9;1.6;
2020-07-17;1800;0;915.7;1019.794169;915.8;915.6;484.786;23;20.5;13.2;21;20.3;13.8;12.7;13.1;65;60;63;257;3;1;
2020-07-17;1900;0;915.7;1019.756792;915.7;915.6;326.373;22;20.6;12.8;20.9;20.3;13.4;12.7;12.9;64;60;61;145;1.7;0;
2020-07-17;2000;0;916;1020.919704;916.1;915.7;51.89;22;18.4;13.2;20.6;18.4;13.3;12.7;12.7;72;61;71;309;1.1;.3;
2020-07-17;2100;0;916.3;1021.406229;916.3;915.9;-3.54;20;18;13.4;18.9;17.8;13.5;12.7;12.7;75;69;75;23;1.4;0;
2020-07-17;2200;0;916.7;1022.119578;916.7;916.2;-3.54;19;17.3;13.3;18.1;17.3;13.8;13.3;12.6;78;75;78;39;1.1;0;
2020-07-17;2300;0;917.1;1022.911618;917.1;916.7;-3.54;18;16.4;13.6;17.4;16.4;13.7;13.4;12.6;83;78;83;71;2;0;
2020-07-18;0000;0;917.4;null;917.4;917.1;-3.53;17;16;null;16.4;16;16;13.5;12.6;100;83;null;81;2.2;.5;
2020-07-18;0100;0;917.5;1023.822902;917.6;917.4;-3.536;17;15.2;null;16;15.2;null;null;12.6;null;null;null;14;2.1;0;
2020-07-18;0200;0;917.3;1023.677628;917.5;917.3;-3.54;16;15;null;15.4;15;null;null;12.6;null;null;null;74;2;.2;
2020-07-18;0300;0;917.1;1023.649648;917.3;917.1;-3.54;16;14.5;null;15;14.4;null;null;12.5;null;null;null;73;1.8;.3;
2020-07-18;0400;0;916.8;1023.589209;917.1;916.8;-3.54;15;13.8;null;14.5;13.7;null;null;12.5;null;null;null;103;1.4;.2;
2020-07-18;0500;0;916.5;1023.451078;916.8;916.5;-3.54;15;13.3;null;13.8;13.3;null;null;12.5;null;null;null;51;1.6;.2;
2020-07-18;0600;0;916.4;1023.497365;916.5;916.4;-3.532;14;12.9;null;13.4;12.9;null;null;12.5;null;null;null;89;1.5;0;
2020-07-18;0700;0;916.5;1023.886629;916.5;916.4;-3.54;14;12.2;null;12.9;12.2;null;null;12.4;null;null;null;84;1.5;0;
2020-07-18;0800;0;916.9;1024.452952;916.9;916.5;-3.54;13;11.9;null;12.2;11.9;null;null;12.4;null;null;null;65;1.1;.2;
2020-07-18;0900;0;917.8;1025.538385;917.8;916.9;.219;13;11.7;null;11.9;11.3;null;null;12.4;null;null;null;15;1.2;0;
2020-07-18;1000;0;918.2;1025.468116;918.2;917.8;120.619;13;13;null;13;11.6;null;null;13;null;null;null;59;1.5;0;
2020-07-18;1100;0;919;1025.302108;919;918.2;887.475;15;15.7;null;15.8;13;null;null;13.5;null;null;null;101;3.3;1.5;
2020-07-18;1200;0;919.4;1024.291547;919.5;919;1540.894;18;19.5;14.1;19.9;15.6;16;13.4;13.8;100;71;71;66;3.3;1;
2020-07-18;1300;0;919.1;1022.503519;919.4;919.1;2050.075;21;23.4;15.3;23.4;19.5;15.6;14.1;14;72;60;60;63;3.9;.8;
2020-07-18;1400;0;918.4;1021.578043;919.1;918.4;2306.681;24;23.8;14.5;24.2;22.7;15.2;13.8;14.1;60;54;56;39;4.7;2.3;
2020-07-18;1500;.2;917.3;1019.917309;918.4;917.3;2326.055;26;25;14.1;25.1;23.6;14.9;13.3;14;56;50;51;31;5.8;1.4;
2020-07-18;1600;0;916.5;1019.537744;917.3;916.5;1847.492;27;23.6;14.3;25.5;23.4;15;12.9;13.8;56;48;56;15;4.8;1.6;
2020-07-18;1700;0;916;1018.218938;916.5;916;1999.723;28;25.7;13.1;25.8;23.7;14.9;12.9;13.8;56;46;46;328;5.5;2.4;
2020-07-18;1800;0;915.8;1018.358268;916;915.8;1643.67;29;24.7;13.4;25.8;24.7;14.1;12.4;13.8;51;44;49;341;5.7;2.2;
2020-07-18;1900;0;916.1;1019.312774;916.1;915.8;847.876;28;23;13.7;25.1;23;14.3;13.3;13.3;56;49;56;2;5.3;2.2;
2020-07-18;2000;0;916.2;1020.089785;916.3;916.1;66.737;26;21.2;13.7;23;21.2;14.2;13.6;12.8;63;56;63;38;4.6;1;
2020-07-18;2100;0;916.6;1021.172104;916.6;916.2;-3.54;23;19.5;14.8;21.2;19.5;14.8;13.5;12.7;74;63;74;53;3.8;1.1;
2020-07-18;2200;0;917;1022.072274;917;916.6;-3.54;21;18.3;14.7;19.5;18.3;14.9;14.7;12.7;80;74;80;52;3.4;1.1;
2020-07-18;2300;0;917.3;1022.903698;917.3;917;-3.54;20;17;14.9;18.3;17;14.9;14.6;12.7;88;80;88;66;4;1.3;
2020-07-19;0000;0;917.4;null;917.5;917.3;-3.54;19;16;null;17;16;null;null;12.6;null;null;null;76;2.8;.3;
2020-07-19;0100;0;917.6;1024.129524;917.6;917.4;-3.54;17;14.7;null;15.9;14.7;null;null;12.6;null;null;null;53;4.6;2;
2020-07-19;0200;0;917.5;1024.370745;917.6;917.5;-2.05;17;13.8;null;14.7;13.8;null;null;12.6;null;null;null;49;4.8;2.5;
2020-07-19;0300;0;917.3;1024.108139;917.5;917.3;-2.331;16;13.9;null;14;13.8;null;null;12.6;null;null;null;42;4.9;2.2;
2020-07-19;0400;0;917;1023.773208;917.3;917;-1.833;16;13.9;null;13.9;13.8;null;null;12.6;null;null;null;67;3.9;1.7;
2020-07-19;0500;0;916.7;1023.438277;917;916.7;-2.213;16;13.9;null;14;13.8;null;null;12.5;null;null;null;15;3.9;1.1;
2020-07-19;0600;0;916.7;1023.438277;916.8;916.5;-1.605;16;13.9;null;14;13.8;null;null;12.5;null;null;null;8;2.5;.2;
2020-07-19;0700;0;916.5;1023.136524;916.7;916.4;-.991;16;14.1;null;14.1;13.9;null;null;12.5;null;null;null;10;2.4;.8;
2020-07-19;0800;0;917;1023.773208;917;916.5;-1.475;16;13.9;null;14.1;13.8;null;null;12.5;null;null;null;348;2.3;.1;
2020-07-19;0900;0;917.6;1024.443071;917.6;917;-.122;16;13.9;null;14;13.8;null;null;12.5;null;null;null;2;2.6;.4;
2020-07-19;1000;0;918.1;1024.883429;918.1;917.6;111.423;16;14.2;null;14.2;13.8;null;null;12.5;null;null;null;337;3.2;.7;
2020-07-19;1100;0;918.8;1025.312551;918.8;918.1;468.099;16;15.1;null;15.1;14.1;null;null;13;null;null;null;347;2.5;.6;
2020-07-19;1200;0;919;1024.377745;919;918.8;1548.616;18;18.1;13.6;18.1;15.1;15.7;13;13.7;100;75;75;57;3.6;.9;
2020-07-19;1300;0;918.6;1022.799261;919;918.6;2085.963;21;21.1;13.6;21.4;18.1;14.4;13;14;75;62;62;44;3.3;.8;
2020-07-19;1400;0;917.8;1021.388699;918.6;917.8;2323.092;24;22.5;13.7;22.9;20.9;14.2;12.8;14.1;64;57;57;330;4.3;1.4;
2020-07-19;1500;0;916.8;1019.944757;917.8;916.8;1734.431;25;23.4;14.1;23.4;21.4;14.2;13.1;14.2;60;55;56;276;6.4;2.3;
2020-07-19;1600;0;916.1;1019.423127;916.8;916.1;1752.363;25;22.7;12.9;23.8;22;13.8;12;13.6;57;51;54;282;6;2.4;
2020-07-19;1700;0;915.6;1018.90355;916.1;915.6;1710.585;26;22.6;10.4;25.1;22.5;13.6;9.8;13.5;54;39;46;308;4.5;1.7;
2020-07-19;1800;0;915.4;1018.460527;915.6;915.4;1053.053;26;23.2;10.3;24.5;22.2;11.4;9.8;13.8;49;42;44;261;5;2.5;
2020-07-19;1900;0;915.5;1018.93978;915.5;915.4;614.491;26;22.2;10.4;23.7;22.2;11.2;10.3;13.4;47;43;47;303;5;1.4;
2020-07-19;2000;0;915.5;1019.758684;915.6;915.5;68.153;24;20;10.3;22.1;20;10.5;9.8;12.7;54;47;54;12;3.1;.4;
2020-07-19;2100;0;915.7;1020.509474;915.7;915.5;-3.54;22;18.6;11.8;20;18.4;11.8;10.4;12.7;65;54;65;353;2.1;.1;
2020-07-19;2200;0;916;1021.339079;916;915.7;-3.54;20;17.3;12.5;18.6;17.3;12.5;11.7;12.7;73;65;73;80;1.9;.2;
2020-07-19;2300;0;916.4;1022.015344;916.4;916;-3.54;18;16.7;13.1;17.3;16.6;13.1;12.5;12.6;79;73;79;47;2.8;.3;
2020-07-20;0000;0;916.7;null;916.8;916.4;-3.54;17;16.1;13.9;16.8;16;13.9;13;12.6;87;79;87;21;2.8;.5;
2020-07-20;0100;0;916.9;1023.192292;916.9;916.7;-3.54;17;15.1;null;16.1;15.1;null;null;12.6;null;null;null;20;1.9;.2;
2020-07-20;0200;0;916.8;1023.35391;917;916.7;-3.54;16;14.4;null;15.2;14.4;null;null;12.6;null;null;null;52;1.7;.4;
2020-07-20;0300;0;916.6;1023.248159;916.8;916.6;-3.54;15;14.1;null;14.6;14;null;null;12.6;null;null;null;30;2.1;.6;
2020-07-20;0400;0;916.2;1023.076662;916.6;916.2;-3.54;15;13.4;null;14.2;13.3;null;null;12.5;null;null;null;37;2.4;.1;
2020-07-20;0500;0;916;1023.090162;916.3;916;-3.54;14;12.8;null;13.4;12.6;null;null;12.5;null;null;null;44;1.3;.1;
2020-07-20;0600;0;915.9;1023.256073;916;915.8;-3.54;13;12.1;null;12.9;12.1;null;null;12.5;null;null;null;85;1.6;0;
2020-07-20;0700;0;915.8;1023.423364;915.9;915.7;-3.54;13;11.4;null;12.2;11.4;null;null;12.5;null;null;null;107;1.1;0;
2020-07-20;0800;0;916.4;1024.334342;916.4;915.8;-3.54;12;10.8;null;11.4;10.6;null;null;12.4;null;null;null;171;.5;0;
2020-07-20;0900;0;916.7;1024.669676;916.7;916.4;-.011;11;10.8;null;10.8;10.2;null;null;12.4;null;null;null;230;1.8;.6;
