NO.;Time;Interval;Indoor Temperature(oC);Indoor Humidity(%);Outdoor Temperature(oC);Outdoor Humidity(%);Relative Pressure(hpa);Absolute Pressure(hpa);Wind Speed(m/s);Gust(m/s);Wind Direction;DewPoint(oC);WindChill(oC);Hour Rainfall(mm);24 Hour Rainfall(mm);Week Rainfall(mm);Month Rainfall(mm);Total Rainfall(mm)
144; 23/11/2018 11:12:47;5; 26.9;59; 25.8;65; 1008.4; 904.4; 2.0; 3.4; NE; 18.8; 25.4; 0.00; 0.00; 0.00; 0.00; 0.00
145; 23/11/2018 11:17:47;5; 27.5;55; 26.0;61; 1008.2; 904.2; 3.7; 7.5; ENE; 17.9; 24.7; 0.00; 0.00; 0.00; 0.00; 0.00
146; 23/11/2018 11:22:47;5; 27.5;54; 25.7;63; 1008.2; 904.2; 3.1; 4.1; E; 18.2; 24.7; 0.00; 0.00; 0.00; 0.00; 0.00
147; 23/11/2018 11:27:47;5; 27.6;55; 25.8;64; 1008.3; 904.3; 2.4; 4.4; NE; 18.5; 25.2; 0.00; 0.00; 0.00; 0.00; 0.00
148; 23/11/2018 11:32:47;5; 27.8;55; 26.5;62; 1008.1; 904.1; 3.7; 5.1; N; 18.7; 25.3; 0.00; 0.00; 0.00; 0.00; 0.00
149; 23/11/2018 11:37:47;5; 28.0;54; 26.2;61; 1008.1; 904.1; 4.4; 6.1; NE; 18.1; 24.7; 0.00; 0.00; 0.00; 0.00; 0.00
150; 23/11/2018 11:42:47;5; 28.1;53; 26.2;61; 1008.0; 904.0; 1.4; 2.4; NE; 18.1; 26.2; 0.00; 0.00; 0.00; 0.00; 0.00
151; 23/11/2018 11:47:47;5; 28.3;53; 26.6;61; 1008.0; 904.0; 2.7; 3.7; NE; 18.5; 25.9; 0.00; 0.00; 0.00; 0.00; 0.00
152; 23/11/2018 11:52:47;5; 28.5;53; 26.6;59; 1007.9; 903.9; 2.7; 3.4; SE; 18.0; 25.9; 0.00; 0.00; 0.00; 0.00; 0.00
153; 23/11/2018 11:57:47;5; 28.5;53; 26.6;60; 1007.8; 903.8; 3.1; 4.4; E; 18.2; 25.7; 0.00; 0.00; 0.00; 0.00; 0.00
154; 23/11/2018 12:02:47;5; 28.5;52; 26.5;59; 1007.8; 903.8; 4.8; 6.5; NNE; 17.9; 24.9; 0.00; 0.00; 0.00; 0.00; 0.00
155; 23/11/2018 12:07:47;5; 28.5;52; 26.2;60; 1007.9; 903.9; 3.7; 5.1; W; 17.9; 24.9; 0.00; 0.00; 0.00; 0.00; 0.00
156; 23/11/2018 12:12:47;5; 28.4;52; 26.4;60; 1007.8; 903.8; 2.7; 4.4; N; 18.0; 25.7; 0.00; 0.00; 0.00; 0.00; 0.00
157; 23/11/2018 12:17:47;5; 28.4;52; 26.6;59; 1007.8; 903.8; 2.0; 4.1; E; 18.0; 26.3; 0.00; 0.00; 0.00; 0.00; 0.00
158; 23/11/2018 12:22:47;5; 28.3;53; 26.4;60; 1007.6; 903.6; 5.4; 6.8; E; 18.0; 24.6; 0.00; 0.00; 0.00; 0.00; 0.00
159; 23/11/2018 12:27:47;5; 28.5;53; 26.9;60; 1007.8; 903.8; 2.4; 4.1; NE; 18.5; 26.4; 0.00; 0.00; 0.00; 0.00; 0.00
160; 23/11/2018 12:32:47;5; 28.5;53; 26.9;59; 1007.8; 903.8; 3.4; 7.1; NNE; 18.2; 25.9; 0.00; 0.00; 0.00; 0.00; 0.00
161; 23/11/2018 12:37:47;5; 28.5;53; 26.9;59; 1007.5; 903.5; 4.1; 5.1; N; 18.2; 25.6; 0.00; 0.00; 0.00; 0.00; 0.00
162; 23/11/2018 12:42:47;5; 28.6;52; 27.3;57; 1007.5; 903.5; 3.4; 5.8; NE; 18.1; 26.4; 0.00; 0.00; 0.00; 0.00; 0.00
163; 23/11/2018 12:47:47;5; 28.7;52; 27.3;56; 1007.3; 903.3; 3.4; 5.1; NNE; 17.8; 26.4; 0.00; 0.00; 0.00; 0.00; 0.00
164; 23/11/2018 12:52:47;5; 28.7;52; 26.8;58; 1007.4; 903.4; 3.4; 5.8; NE; 17.9; 25.8; 0.00; 0.00; 0.00; 0.00; 0.00
165; 23/11/2018 12:57:47;5; 28.9;52; 27.2;57; 1007.2; 903.2; 3.4; 4.1; N; 18.0; 26.2; 0.00; 0.00; 0.00; 0.00; 0.00
166; 23/11/2018 13:02:47;5; 28.9;52; 27.1;57; 1007.3; 903.3; 3.4; 4.8; NE; 17.9; 26.1; 0.00; 0.00; 0.00; 0.00; 0.00
167; 23/11/2018 13:07:47;5; 28.7;52; 26.7;60; 1007.0; 903.0; 4.4; 5.8; ENE; 18.3; 25.3; 0.00; 0.00; 0.00; 0.00; 0.00
168; 23/11/2018 13:12:47;5; 28.6;53; 26.8;60; 1007.2; 903.2; 5.4; 7.1; WSW; 18.4; 25.1; 0.00; 0.00; 0.00; 0.00; 0.00
169; 23/11/2018 13:17:47;5; 28.5;53; 26.8;60; 1007.0; 903.0; 3.1; 4.8; ESE; 18.4; 25.9; 0.00; 0.00; 0.00; 0.00; 0.00
170; 23/11/2018 13:22:47;5; 28.5;53; 27.1;58; 1006.8; 902.8; 1.0; 2.0; E; 18.2; 27.1; 0.00; 0.00; 0.00; 0.00; 0.00
171; 23/11/2018 13:27:47;5; 28.9;52; 27.4;57; 1006.8; 902.8; 4.1; 7.5; NNW; 18.2; 26.2; 0.00; 0.00; 0.00; 0.00; 0.00
172; 23/11/2018 13:32:47;5; 28.9;52; 27.1;58; 1006.9; 902.9; 2.4; 4.4; N; 18.2; 26.6; 0.00; 0.00; 0.00; 0.00; 0.00
173; 23/11/2018 13:37:47;5; 28.9;52; 27.0;57; 1006.5; 902.5; 3.4; 5.8; E; 17.8; 26.0; 0.00; 0.00; 0.00; 0.00; 0.00
174; 23/11/2018 13:42:47;5; 28.9;52; 27.1;57; 1006.7; 902.7; 5.4; 7.5; NE; 17.9; 25.5; 0.00; 0.00; 0.00; 0.00; 0.00
175; 23/11/2018 13:47:47;5; 28.7;52; 26.9;59; 1006.7; 902.7; 6.8; 9.9; NE; 18.2; 24.9; 0.00; 0.00; 0.00; 0.00; 0.00
176; 23/11/2018 13:52:47;5; 28.5;53; 26.8;60; 1006.6; 902.6; 4.8; 7.5; NNW; 18.4; 25.3; 0.00; 0.00; 0.00; 0.00; 0.00
177; 23/11/2018 13:57:47;5; 28.3;53; 26.8;59; 1006.5; 902.5; 5.1; 6.8; NE; 18.1; 25.2; 0.00; 0.00; 0.00; 0.00; 0.00
178; 23/11/2018 14:02:47;5; 28.1;53; 26.8;59; 1006.6; 902.6; 5.1; 7.1; NNE; 18.1; 25.2; 0.00; 0.00; 0.00; 0.00; 0.00
179; 23/11/2018 14:07:47;5; 28.1;53; 26.9;60; 1006.4; 902.4; 3.7; 5.1; E; 18.5; 25.8; 0.00; 0.00; 0.00; 0.00; 0.00
180; 23/11/2018 14:12:47;5; 28.3;53; 27.1;58; 1006.4; 902.4; 2.4; 5.4; NE; 18.2; 26.6; 0.00; 0.00; 0.00; 0.00; 0.00
181; 23/11/2018 14:17:47;5; 28.6;53; 27.6;58; 1006.4; 902.4; 1.4; 3.1; N; 18.6; 27.6; 0.00; 0.00; 0.00; 0.00; 0.00
182; 23/11/2018 14:22:47;5; 28.5;53; 27.2;57; 1006.2; 902.2; 3.4; 8.2; WSW; 18.0; 26.2; 0.00; 0.00; 0.00; 0.00; 0.00
183; 23/11/2018 14:27:47;5; 28.5;53; 27.0;58; 1006.2; 902.2; 2.4; 3.7; N; 18.1; 26.5; 0.00; 0.00; 0.00; 0.00; 0.00
184; 23/11/2018 14:32:47;5; 28.5;53; 27.2;58; 1006.1; 902.1; 2.4; 5.4; N; 18.3; 26.7; 0.00; 0.00; 0.00; 0.00; 0.00
185; 23/11/2018 14:37:47;5; 28.6;53; 27.1;59; 1006.0; 902.0; 2.7; 4.4; N; 18.4; 26.4; 0.00; 0.00; 0.00; 0.00; 0.00
186; 23/11/2018 14:42:47;5; 28.7;53; 27.1;59; 1005.7; 901.7; 2.7; 4.4; NW; 18.4; 26.4; 0.00; 0.00; 0.00; 0.00; 0.00
187; 23/11/2018 14:47:47;5; 28.6;53; 26.9;60; 1005.8; 901.8; 3.4; 5.1; NE; 18.5; 25.9; 0.00; 0.00; 0.00; 0.00; 0.00
188; 23/11/2018 14:52:47;5; 28.5;52; 26.8;60; 1005.8; 901.8; 3.4; 4.1; NE; 18.4; 25.8; 0.00; 0.00; 0.00; 0.00; 0.00
189; 23/11/2018 14:57:47;5; 28.5;52; 26.9;59; 1005.8; 901.8; 4.1; 5.8; E; 18.2; 25.6; 0.00; 0.00; 0.00; 0.00; 0.00
190; 23/11/2018 15:02:47;5; 28.3;53; 26.4;61; 1005.7; 901.7; 6.5; 10.2; NE; 18.3; 24.3; 0.00; 0.00; 0.00; 0.00; 0.00
191; 23/11/2018 15:07:47;5; 28.0;53; 26.0;62; 1005.6; 901.6; 3.1; 4.4; NE; 18.2; 25.0; 0.00; 0.00; 0.00; 0.00; 0.00
192; 23/11/2018 15:12:47;5; 28.0;54; 26.4;62; 1005.6; 901.6; 3.4; 4.4; N; 18.6; 25.3; 0.00; 0.00; 0.00; 0.00; 0.00
193; 23/11/2018 15:17:47;5; 28.0;54; 26.4;61; 1005.5; 901.5; 2.4; 2.7; ENE; 18.3; 25.8; 0.00; 0.00; 0.00; 0.00; 0.00
194; 23/11/2018 15:22:47;5; 28.0;54; 26.5;62; 1005.5; 901.5; 2.0; 3.1; N; 18.7; 26.2; 0.00; 0.00; 0.00; 0.00; 0.00
195; 23/11/2018 15:27:47;5; 28.0;54; 26.4;61; 1005.4; 901.4; 4.8; 7.1; E; 18.3; 24.8; 0.00; 0.00; 0.00; 0.00; 0.00
196; 23/11/2018 15:32:47;5; 28.0;54; 26.4;62; 1005.5; 901.5; 2.0; 4.1; NE; 18.6; 26.1; 0.00; 0.00; 0.00; 0.00; 0.00
197; 23/11/2018 15:37:47;5; 28.1;54; 26.6;62; 1005.4; 901.4; 2.0; 4.4; E; 18.8; 26.3; 0.00; 0.00; 0.00; 0.00; 0.00
198; 23/11/2018 15:42:47;5; 28.1;54; 26.3;62; 1005.3; 901.3; 2.7; 3.7; N; 18.5; 25.5; 0.00; 0.00; 0.00; 0.00; 0.00
199; 23/11/2018 15:47:47;5; 28.1;54; 26.3;62; 1005.2; 901.2; 4.8; 6.1; WNW; 18.5; 24.7; 0.00; 0.00; 0.00; 0.00; 0.00
200; 23/11/2018 15:52:47;5; 28.1;54; 26.3;62; 1005.1; 901.1; 6.1; 7.1; N; 18.5; 24.3; 0.00; 0.00; 0.00; 0.00; 0.00
201; 23/11/2018 15:57:47;5; 27.7;55; 25.9;64; 1005.1; 901.1; 5.1; 6.5; N; 18.6; 24.1; 0.00; 0.00; 0.00; 0.00; 0.00
202; 23/11/2018 16:02:47;5; 27.5;56; 25.6;65; 1005.0; 901.0; 2.0; 3.1; NE; 18.6; 25.2; 0.00; 0.00; 0.00; 0.00; 0.00
203; 23/11/2018 16:07:47;5; 27.4;57; 25.7;66; 1005.1; 901.1; 3.7; 6.5; N; 18.9; 24.4; 0.00; 0.00; 0.00; 0.00; 0.00
204; 23/11/2018 16:12:47;5; 27.0;57; 25.8;66; 1004.9; 900.9; 1.4; 2.0; E; 19.0; 25.8; 0.00; 0.00; 0.00; 0.00; 0.00
205; 23/11/2018 16:17:47;5; 27.4;58; 25.9;66; 1005.1; 901.1; 1.7; 3.1; N; 19.1; 25.9; 0.00; 0.00; 0.00; 0.00; 0.00
206; 23/11/2018 16:22:47;5; 27.4;58; 25.7;67; 1005.0; 901.0; 1.7; 2.7; NE; 19.1; 25.7; 0.00; 0.00; 0.00; 0.00; 0.00
207; 23/11/2018 16:27:47;5; 27.0;58; 25.6;68; 1004.8; 900.8; 3.4; 4.8; NE; 19.3; 24.4; 0.00; 0.00; 0.00; 0.00; 0.00
208; 23/11/2018 16:32:47;5; 27.4;58; 25.7;68; 1005.0; 901.0; 1.4; 2.4; NE; 19.4; 25.7; 0.00; 0.00; 0.00; 0.00; 0.00
209; 23/11/2018 16:37:47;5; 27.0;58; 25.5;68; 1004.9; 900.9; 2.4; 3.7; N; 19.2; 24.8; 0.00; 0.00; 0.00; 0.00; 0.00
210; 23/11/2018 16:42:47;5; 27.0;58; 25.5;69; 1004.9; 900.9; 2.0; 2.7; NW; 19.4; 25.1; 0.00; 0.00; 0.00; 0.00; 0.00
211; 23/11/2018 16:47:47;5; 27.0;59; 25.5;69; 1004.8; 900.8; 1.7; 3.1; ENE; 19.4; 25.5; 0.00; 0.00; 0.00; 0.00; 0.00
212; 23/11/2018 16:52:47;5; 26.9;60; 25.1;70; 1004.9; 900.9; 2.0; 3.1; E; 19.3; 24.7; 0.00; 0.00; 0.00; 0.00; 0.00
213; 23/11/2018 16:57:47;5; 26.7;60; 25.0;69; 1004.8; 900.8; 1.4; 2.4; SW; 18.9; 25.0; 0.00; 0.00; 0.00; 0.00; 0.00
214; 23/11/2018 17:02:47;5; 26.8;60; 25.0;70; 1004.8; 900.8; 3.1; 3.7; ENE; 19.2; 23.9; 0.00; 0.00; 0.00; 0.00; 0.00
215; 23/11/2018 17:07:47;5; 26.7;60; 24.5;73; 1004.7; 900.7; 2.0; 2.7; N; 19.4; 24.1; 0.00; 0.00; 0.00; 0.00; 0.00
216; 23/11/2018 17:12:47;5; 26.7;61; 24.5;74; 1004.7; 900.7; 3.1; 3.7; NE; 19.6; 23.3; 0.00; 0.00; 0.00; 0.00; 0.00
217; 23/11/2018 17:17:47;5; 26.6;62; 23.6;76; 1004.8; 900.8; 1.7; 2.4; E; 19.1; 23.6; 0.00; 0.00; 0.00; 0.00; 0.00
218; 23/11/2018 17:22:47;5; 26.6;62; 23.6;77; 1004.7; 900.7; 2.7; 4.4; NE; 19.4; 22.5; 0.00; 0.00; 0.00; 0.00; 0.00
219; 23/11/2018 17:27:47;5; 26.6;63; 23.6;78; 1004.7; 900.7; 2.7; 3.4; NE; 19.6; 22.5; 0.00; 0.00; 0.00; 0.00; 0.00
220; 23/11/2018 17:32:47;5; 26.4;63; 23.6;78; 1004.5; 900.5; 2.0; 2.7; NE; 19.6; 23.1; 0.00; 0.00; 0.00; 0.00; 0.00
221; 23/11/2018 17:37:47;5; 26.4;63; 23.6;78; 1004.7; 900.7; 1.7; 3.1; NE; 19.6; 23.6; 0.00; 0.00; 0.00; 0.00; 0.00
222; 23/11/2018 17:42:47;5; 26.4;64; 23.6;78; 1004.9; 900.9; 2.0; 2.7; NE; 19.6; 23.1; 0.00; 0.00; 0.00; 0.00; 0.00
223; 23/11/2018 17:47:47;5; 26.4;64; 23.6;79; 1005.0; 901.0; 2.7; 3.1; E; 19.8; 22.5; 0.00; 0.00; 0.00; 0.00; 0.00
224; 23/11/2018 17:52:47;5; 26.4;64; 23.2;78; 1005.1; 901.1; 4.4; 6.8; N; 19.2; 21.0; 0.00; 0.00; 0.00; 0.00; 0.00
225; 23/11/2018 17:57:47;5; 25.5;66; 23.2;78; 1005.0; 901.0; 1.7; 2.7; E; 19.2; 23.2; 0.00; 0.00; 0.00; 0.00; 0.00
226; 23/11/2018 18:02:47;5; 25.5;66; 23.2;78; 1005.2; 901.2; 1.7; 3.1; N; 19.2; 23.2; 0.00; 0.00; 0.00; 0.00; 0.00
227; 23/11/2018 18:07:47;5; 25.5;65; 23.2;77; 1005.1; 901.1; 1.7; 2.7; NE; 19.0; 23.2; 0.00; 0.00; 0.00; 0.00; 0.00
228; 23/11/2018 18:12:47;5; 25.5;65; 23.2;77; 1005.1; 901.1; 3.1; 5.4; E; 19.0; 21.8; 0.00; 0.00; 0.00; 0.00; 0.00
229; 23/11/2018 18:17:47;5; 25.5;65; 23.2;76; 1005.0; 901.0; 2.0; 2.4; NE; 18.8; 22.7; 0.00; 0.00; 0.00; 0.00; 0.00
230; 23/11/2018 18:22:47;5; 25.5;65; 23.2;76; 1005.3; 901.3; 4.8; 6.1; N; 18.8; 20.8; 0.00; 0.00; 0.00; 0.00; 0.00
231; 23/11/2018 18:27:47;5; 25.5;65; 23.2;76; 1005.2; 901.2; 2.0; 3.4; E; 18.8; 22.7; 0.00; 0.00; 0.00; 0.00; 0.00
232; 23/11/2018 18:32:47;5; 25.5;65; 23.2;75; 1005.3; 901.3; 1.4; 2.0; NE; 18.5; 23.2; 0.00; 0.00; 0.00; 0.00; 0.00
233; 23/11/2018 18:37:47;5; 25.5;64; 23.2;75; 1005.5; 901.5; 2.0; 2.7; NE; 18.5; 22.7; 0.00; 0.00; 0.00; 0.00; 0.00
234; 23/11/2018 18:42:47;5; 25.5;64; 23.2;75; 1005.6; 901.6; 1.4; 2.0; NE; 18.5; 23.2; 0.00; 0.00; 0.00; 0.00; 0.00
235; 23/11/2018 18:47:47;5; 25.5;63; 23.2;75; 1005.6; 901.6; 0.7; 1.4; NE; 18.5; 23.2; 0.00; 0.00; 0.00; 0.00; 0.00
236; 23/11/2018 18:52:47;5; 25.5;63; 23.2;75; 1005.6; 901.6; 2.4; 3.4; ENE; 18.5; 22.3; 0.00; 0.00; 0.00; 0.00; 0.00
237; 23/11/2018 18:58:47;6; 25.5;63; 23.0;75; 1005.5; 901.5; 2.7; 3.4; NE; 18.4; 21.9; 0.00; 0.00; 0.00; 0.00; 0.00
238; 23/11/2018 19:03:47;5; 25.5;64; 23.0;76; 1005.5; 901.5; 2.4; 3.4; NNE; 18.6; 22.1; 0.00; 0.00; 0.00; 0.00; 0.00
239; 23/11/2018 19:08:47;5; 25.4;63; 22.8;75; 1005.5; 901.5; 1.7; 2.0; N; 18.2; 22.8; 0.00; 0.00; 0.00; 0.00; 0.00
240; 23/11/2018 19:14:47;6; 25.3;63; 22.8;74; 1005.4; 901.4; 3.7; 4.8; N; 17.9; 20.9; 0.00; 0.00; 0.00; 0.00; 0.00
241; 23/11/2018 19:19:47;5; 25.1;63; 22.7;75; 1005.2; 901.2; 2.4; 4.4; N; 18.1; 21.8; 0.00; 0.00; 0.00; 0.00; 0.00
242; 23/11/2018 19:24:47;5; 25.1;63; 22.7;75; 1005.2; 901.2; 1.7; 2.4; NW; 18.1; 22.7; 0.00; 0.00; 0.00; 0.00; 0.00
243; 23/11/2018 19:30:47;6; 25.1;63; 22.7;74; 1005.0; 901.0; 1.4; 2.7; NE; 17.9; 22.7; 0.00; 0.00; 0.00; 0.00; 0.00
244; 23/11/2018 19:35:47;5; 25.1;63; 22.5;73; 1004.9; 900.9; 1.4; 1.7; NE; 17.4; 22.5; 0.00; 0.00; 0.00; 0.00; 0.00
245; 23/11/2018 19:40:47;5; 25.1;62; 22.5;73; 1004.9; 900.9; 0.7; 2.0; E; 17.4; 22.5; 0.00; 0.00; 0.00; 0.00; 0.00
246; 23/11/2018 19:46:47;6; 25.1;62; 22.5;73; 1004.9; 900.9; 1.7; 2.7; N; 17.4; 22.5; 0.00; 0.00; 0.00; 0.00; 0.00
247; 23/11/2018 19:51:47;5; 25.1;61; 22.4;72; 1005.0; 901.0; 2.0; 4.1; NE; 17.1; 21.9; 0.00; 0.00; 0.00; 0.00; 0.00
248; 23/11/2018 19:56:47;5; 25.1;61; 22.2;72; 1005.1; 901.1; 2.0; 3.7; N; 16.9; 21.7; 0.00; 0.00; 0.00; 0.00; 0.00
249; 23/11/2018 20:02:47;6; 25.1;61; 22.2;72; 1005.1; 901.1; 1.7; 2.7; WNW; 16.9; 22.2; 0.00; 0.00; 0.00; 0.00; 0.00
250; 23/11/2018 20:07:47;5; 25.0;61; 22.2;73; 1005.0; 901.0; 1.7; 2.0; N; 17.2; 22.2; 0.00; 0.00; 0.00; 0.00; 0.00
251; 23/11/2018 20:12:47;5; 25.0;61; 22.1;73; 1005.0; 901.0; 2.4; 3.1; NE; 17.1; 21.2; 0.00; 0.00; 0.00; 0.00; 0.00
252; 23/11/2018 20:18:47;6; 25.0;61; 22.0;73; 1004.9; 900.9; 2.0; 3.4; E; 17.0; 21.5; 0.00; 0.00; 0.00; 0.00; 0.00
253; 23/11/2018 20:23:47;5; 25.0;60; 22.0;73; 1005.1; 901.1; 2.0; 3.1; E; 17.0; 21.5; 0.00; 0.00; 0.00; 0.00; 0.00
254; 23/11/2018 20:28:47;5; 24.9;61; 21.9;74; 1005.0; 901.0; 1.4; 2.4; E; 17.1; 21.9; 0.00; 0.00; 0.00; 0.00; 0.00
255; 23/11/2018 20:34:47;6; 24.7;62; 21.8;74; 1004.9; 900.9; 3.4; 5.1; N; 17.0; 20.0; 0.00; 0.00; 0.00; 0.00; 0.00
256; 23/11/2018 20:39:47;5; 24.5;62; 21.8;74; 1005.1; 901.1; 1.0; 1.4; ESE; 17.0; 21.8; 0.00; 0.00; 0.00; 0.00; 0.00
257; 23/11/2018 20:44:47;5; 24.5;62; 21.8;74; 1005.3; 901.3; 2.7; 3.7; E; 17.0; 20.5; 0.00; 0.00; 0.00; 0.00; 0.00
258; 23/11/2018 20:50:47;6; 24.5;62; 21.7;75; 1005.2; 901.2; 5.1; 5.8; NE; 17.1; 18.8; 0.00; 0.00; 0.00; 0.00; 0.00
259; 23/11/2018 20:55:47;5; 24.4;62; 21.6;75; 1005.2; 901.2; 3.1; 4.1; E; 17.0; 20.0; 0.00; 0.00; 0.00; 0.00; 0.00
260; 23/11/2018 21:00:47;5; 24.4;63; 21.5;76; 1005.3; 901.3; 1.4; 2.4; N; 17.1; 21.5; 0.00; 0.00; 0.00; 0.00; 0.00
261; 23/11/2018 21:06:47;6; 24.4;63; 21.6;76; 1005.1; 901.1; 2.4; 2.7; E; 17.2; 20.6; 0.00; 0.00; 0.00; 0.00; 0.00
262; 23/11/2018 21:11:47;5; 24.4;62; 21.5;75; 1005.1; 901.1; 1.7; 2.4; NNE; 16.9; 21.5; 0.00; 0.00; 0.00; 0.00; 0.00
263; 23/11/2018 21:16:47;5; 24.4;62; 21.5;75; 1005.2; 901.2; 2.7; 3.4; E; 16.9; 20.2; 0.00; 0.00; 0.00; 0.00; 0.00
264; 23/11/2018 21:22:47;6; 24.4;62; 21.5;75; 1005.4; 901.4; 1.4; 2.4; E; 16.9; 21.5; 0.00; 0.00; 0.00; 0.00; 0.00
265; 23/11/2018 21:27:47;5; 24.3;62; 21.5;75; 1005.4; 901.4; 1.7; 2.0; N; 16.9; 21.5; 0.00; 0.00; 0.00; 0.00; 0.00
266; 23/11/2018 21:32:47;5; 24.3;62; 21.5;74; 1005.5; 901.5; 2.7; 3.4; N; 16.7; 20.2; 0.00; 0.00; 0.00; 0.00; 0.00
267; 23/11/2018 21:38:47;6; 24.3;62; 21.5;74; 1005.6; 901.6; 1.4; 2.0; E; 16.7; 21.5; 0.00; 0.00; 0.00; 0.00; 0.00
268; 23/11/2018 21:43:47;5; 24.3;62; 21.4;74; 1005.7; 901.7; 2.7; 4.1; NE; 16.6; 20.1; 0.00; 0.00; 0.00; 0.00; 0.00
269; 23/11/2018 21:48:47;5; 24.3;62; 21.4;74; 1005.7; 901.7; 2.4; 3.4; N; 16.6; 20.4; 0.00; 0.00; 0.00; 0.00; 0.00
270; 23/11/2018 21:54:47;6; 24.2;62; 21.3;74; 1005.7; 901.7; 1.0; 1.7; ENE; 16.5; 21.3; 0.00; 0.00; 0.00; 0.00; 0.00
271; 23/11/2018 21:59:47;5; 24.3;62; 21.4;75; 1005.8; 901.8; 1.4; 2.0; ENE; 16.8; 21.4; 0.00; 0.00; 0.00; 0.00; 0.00
272; 23/11/2018 22:04:47;5; 24.3;62; 21.5;75; 1005.8; 901.8; 2.4; 2.7; E; 16.9; 20.5; 0.00; 0.00; 0.00; 0.00; 0.00
273; 23/11/2018 22:10:47;6; 24.1;62; 21.3;75; 1005.9; 901.9; 1.7; 3.4; E; 16.7; 21.3; 0.00; 0.00; 0.00; 0.00; 0.00
274; 23/11/2018 22:15:47;5; 24.1;63; 21.4;75; 1006.1; 902.1; 2.7; 5.1; NE; 16.8; 20.1; 0.00; 0.00; 0.00; 0.00; 0.00
275; 23/11/2018 22:20:47;5; 24.0;63; 21.3;75; 1006.1; 902.1; 1.7; 2.4; ENE; 16.7; 21.3; 0.00; 0.00; 0.00; 0.00; 0.00
276; 23/11/2018 22:26:47;6; 23.9;64; 21.3;76; 1006.2; 902.2; 3.1; 4.8; N; 16.9; 19.6; 0.00; 0.00; 0.00; 0.00; 0.00
277; 23/11/2018 22:31:47;5; 23.9;65; 21.2;77; 1006.4; 902.4; 2.7; 3.4; NE; 17.0; 19.9; 0.00; 0.00; 0.00; 0.00; 0.00
278; 23/11/2018 22:36:47;5; 23.8;65; 21.2;77; 1006.4; 902.4; 0.7; 1.4; E; 17.0; 21.2; 0.00; 0.00; 0.00; 0.00; 0.00
279; 23/11/2018 22:42:47;6; 23.9;66; 21.2;78; 1006.3; 902.3; 2.0; 3.1; E; 17.2; 20.6; 0.00; 0.00; 0.00; 0.00; 0.00
280; 23/11/2018 22:47:47;5; 23.8;67; 21.0;80; 1006.4; 902.4; 0.7; 1.0; SE; 17.4; 21.0; 0.00; 0.00; 0.00; 0.00; 0.00
281; 23/11/2018 22:52:47;5; 23.9;68; 20.9;82; 1006.5; 902.5; 1.4; 1.7; N; 17.7; 20.9; 0.00; 0.00; 0.00; 0.00; 0.00
282; 23/11/2018 22:58:47;6; 23.8;69; 20.7;84; 1006.4; 902.4; 1.4; 2.0; E; 17.9; 20.7; 0.30; 0.30; 0.30; 0.30; 0.30
283; 23/11/2018 23:03:47;5; 23.7;69; 20.5;85; 1006.6; 902.6; 2.0; 3.1; E; 17.9; 19.9; 0.00; 0.30; 0.30; 0.30; 0.30
284; 23/11/2018 23:08:47;5; 23.7;70; 20.4;87; 1006.6; 902.6; 2.0; 2.7; NE; 18.2; 19.8; 0.00; 0.30; 0.30; 0.30; 0.30
285; 23/11/2018 23:14:47;6; 23.7;71; 20.3;88; 1006.7; 902.7; 1.7; 2.4; ENE; 18.3; 20.3; 0.00; 0.30; 0.30; 0.30; 0.30
286; 23/11/2018 23:19:47;5; 23.6;71; 20.2;89; 1006.4; 902.4; 1.4; 2.0; ESE; 18.4; 20.2; 0.30; 0.60; 0.60; 0.60; 0.60
287; 23/11/2018 23:24:47;5; 23.6;71; 20.1;89; 1006.2; 902.2; 2.0; 2.7; E; 18.3; 19.5; 0.30; 0.60; 0.60; 0.60; 0.60
288; 23/11/2018 23:30:47;6; 23.4;71; 20.1;89; 1006.4; 902.4; 3.1; 4.1; E; 18.3; 18.2; 0.30; 0.60; 0.60; 0.60; 0.60
289; 23/11/2018 23:35:47;5; 23.3;71; 20.0;89; 1006.3; 902.3; 2.7; 3.7; NNE; 18.2; 18.5; 0.30; 0.60; 0.60; 0.60; 0.60
290; 23/11/2018 23:40:47;5; 23.2;72; 19.9;90; 1006.2; 902.2; 1.4; 2.0; NE; 18.2; 19.9; 0.30; 0.60; 0.60; 0.60; 0.60
291; 23/11/2018 23:46:47;6; 23.0;72; 19.9;90; 1005.9; 901.9; 1.7; 2.7; NE; 18.2; 19.9; 0.30; 0.60; 0.60; 0.60; 0.60
292; 23/11/2018 23:51:47;5; 23.0;71; 19.9;89; 1006.0; 902.0; 1.7; 2.4; NNE; 18.1; 19.9; 0.30; 0.60; 0.60; 0.60; 0.60
293; 23/11/2018 23:56:47;5; 22.9;69; 19.8;88; 1005.9; 901.9; 2.7; 3.7; E; 17.8; 18.3; 0.30; 0.60; 0.60; 0.60; 0.60
294; 24/11/2018 00:02:47;6; 22.6;69; 19.8;87; 1005.8; 901.8; 3.1; 3.7; N; 17.6; 17.9; 0.00; 0.00; 0.60; 0.60; 0.60
295; 24/11/2018 00:07:47;5; 22.6;70; 19.7;87; 1005.7; 901.7; 3.4; 5.1; E; 17.5; 17.5; 0.00; 0.00; 0.60; 0.60; 0.60
